#        ID    YR  MO  DY  HR MN     SC      lon      lat    depth    MAG
201601062070  2016   1   6  15  12  26.00 -98.7304  36.4892     7.20    3.9    
201601072010  2016   1   7   1  56  20.00 -97.3928  35.6658     5.00    2.8    
201601072013  2016   1   7   2   8  15.00 -97.4037  35.6689     6.23    3.5    
201601072017  2016   1   7   3  10   7.00 -98.7294  36.4901     4.32    3.2    
201601072023  2016   1   7   4  28  27.00 -98.7412  36.4860     7.09    4.4    
201601072024  2016   1   7   4  58  27.00 -98.7254  36.4955     4.06    4.7    
201601072025  2016   1   7   4  22  37.00 -98.6906  36.5136     1.33    2.6    
201601072028  2016   1   7   4  47  49.00 -98.7423  36.4794     8.28    3.6    
201601072029  2016   1   7   5  13   2.00 -98.7301  36.4908     5.88    2.9    
201601072030  2016   1   7   5  47  19.00 -98.7382  36.4843     6.66    3.5    
201601072033  2016   1   7   5  48  37.00 -98.7475  36.4815     7.60    3.1    
201601072035  2016   1   7   6  29   3.00 -98.6992  36.5226     8.10    3.3    
201601072038  2016   1   7   6  18  20.00 -98.7424  36.4786     7.50    2.7    
201601072043  2016   1   7   6  34  38.00 -98.7372  36.4843     5.17    3.6    
201601072044  2016   1   7   6  58  42.00 -97.4060  35.6574     6.83    3.0    
201601072045  2016   1   7   7  48   1.00 -98.7202  36.4948     7.33    2.5    
201601072052  2016   1   7   7   3  50.00 -98.7147  36.5009     7.91    2.5    
201601072057  2016   1   7   8  31   2.00 -98.7230  36.5014     8.71    3.4    
201601072059  2016   1   7   8  15   6.00 -98.7549  36.4755     8.70    3.9    
201601072071  2016   1   7   8  11  37.00 -98.7342  36.4754     6.65    4.4    
201601072079  2016   1   7   9  47  13.00 -98.7232  36.4972     8.73    2.6    
201601072080  2016   1   7   9  22  33.00 -98.7178  36.5000     7.00    2.9    
201601072087  2016   1   7  10  52  12.00 -98.7422  36.4747     6.17    3.2    
201601072089  2016   1   7  10  10  40.00 -98.5958  36.5313     7.68    2.6    
201601072091  2016   1   7  10  18  48.00 -98.6984  36.4746     3.13    3.0    
201601072092  2016   1   7  10  42  48.00 -98.7499  36.4805     7.89    3.8    
201601072095  2016   1   7  11   4   0.00 -98.7408  36.4795     8.84    2.5    
201601072097  2016   1   7  11  18  13.00 -98.7240  36.5051     7.37    2.9    
201601072100  2016   1   7  11   0  22.00 -98.7367  36.4857     6.35    2.5    
201601072105  2016   1   7  13  59  40.00 -98.7491  36.4819     9.83    3.7    
201601072109  2016   1   7  14   4  47.00 -98.7396  36.4820     4.81    2.6    
201601072111  2016   1   7  15  32   0.00 -98.7278  36.4924     9.63    2.6    
201601072125  2016   1   7  17  13  59.00 -97.1985  36.4571     4.87    2.6    
201601072126  2016   1   7  18  26   0.00 -98.7479  36.4698     5.70    3.4    
201601072128  2016   1   7  18  35  34.00 -98.7527  36.4707     9.38    3.4    
201601072129  2016   1   7  18  19  39.00 -98.7527  36.4727     7.08    2.8    
201601072132  2016   1   7  19  15  26.00 -98.7194  36.5008     7.94    2.7    
201601072136  2016   1   7  19  44  59.00 -98.7108  36.5024     5.00    3.7    
201601072139  2016   1   7  20  25  27.00 -98.7200  36.4832     0.99    2.7    
201601072148  2016   1   7  23   3  52.00 -98.7451  36.4739     5.00    2.7    
201601082001  2016   1   8   0   4  10.00 -98.7259  36.4968     7.72    3.0    
201601082002  2016   1   8   0  28  46.00 -96.6543  36.3044     5.71    2.8    
201601082007  2016   1   8   1  31  53.00 -98.7296  36.4919     7.70    3.0    
201601082013  2016   1   8   2  53  58.00 -98.7525  36.4723     8.49    2.6    
201601082015  2016   1   8   3  32   3.00 -98.6936  36.5234     6.52    2.6    
201601082025  2016   1   8   5  45  37.00 -97.6317  36.7064     5.33    3.5    
201601082026  2016   1   8   5  45  49.00 -96.6483  36.3087     6.77    3.0    
201601082035  2016   1   8   9  41  54.00 -98.0145  36.7305     6.14    3.1    
201601082043  2016   1   8  13  29  36.00 -98.7184  36.5137    10.45    3.8    
201601082046  2016   1   8  14  56   1.00 -98.7148  36.5095     7.53    3.9    
201601082052  2016   1   8  15  38   2.00 -98.7266  36.4842     0.15    2.7    
201601082055  2016   1   8  16  49  46.00 -98.7306  36.4905     7.46    3.0    
201601082056  2016   1   8  16  49  57.00 -98.4054  36.5866     7.41    3.1    
201601082057  2016   1   8  17  43   8.00 -98.4298  36.7110     3.63    3.1    
201601082059  2016   1   8  17   4  50.00 -98.7123  36.5072     7.83    3.5    
201601082062  2016   1   8  18  15  43.00 -97.3914  35.6632     6.67    3.5    
201601082076  2016   1   8  22  29  10.00 -98.7492  36.4683     7.64    2.8    
201601082077  2016   1   8  22  47  18.00 -98.7135  36.5120     7.53    2.5    
201601082080  2016   1   8  22  38  52.00 -97.4472  35.6969     6.99    2.9    
201601092027  2016   1   9  13  20   0.00 -97.3514  36.2620     6.93    2.5    
201601092036  2016   1   9  15  40  46.00 -98.3508  36.7966     5.55    2.7    
201601092040  2016   1   9  16   6  50.00 -98.6953  36.5164     6.05    3.0    
201601102011  2016   1  10   5  52  13.00 -97.0856  35.6150     5.59    2.9    
201601102013  2016   1  10   5  60  56.00 -97.0851  35.6159     5.96    2.9    
201601102017  2016   1  10   6  50  46.00 -98.7112  36.5116    15.61    2.5    
201601102019  2016   1  10   7  58   1.00 -97.3023  35.9955     2.90    2.7    
201601102045  2016   1  10  15   2  12.00 -98.1003  36.6065     7.39    3.1    
201601102053  2016   1  10  20   8  13.00 -98.7238  36.4955     0.96    2.5    
201601112002  2016   1  11   0  52   1.00 -96.7607  35.9608     4.40    2.5    
201601112004  2016   1  11   2  54   1.00 -98.7625  36.4755     8.36    3.4    
201601112014  2016   1  11   4  33  17.00 -98.7369  36.4797     5.00    3.0    
201601112028  2016   1  11   8   3  32.00 -97.1089  36.0323     5.41    2.5    
201601112029  2016   1  11   8   8  48.00 -97.5253  35.9167     5.95    2.9    
201601112031  2016   1  11   9   6   4.00 -98.7316  36.4780     5.00    3.0    
201601112039  2016   1  11  13  17  12.00 -98.7575  36.4723     7.33    3.0    
201601112040  2016   1  11  13   5  17.00 -98.7567  36.4765     6.56    2.5    
201601112044  2016   1  11  14  12  16.00 -98.7560  36.4728     8.15    3.2    
201601112049  2016   1  11  15   6  18.00 -98.7076  36.5072     6.61    3.4    
201601122036  2016   1  12  13  30   9.00 -97.3924  35.9517     6.96    2.6    
201601132008  2016   1  13   3  22  14.00 -97.3928  35.6646     6.59    3.0    
201601132010  2016   1  13   3  19  44.00 -97.3918  35.9516     7.63    3.1    
201601132038  2016   1  13  15   8  44.00 -97.7100  36.9368     3.07    3.2    
201601132043  2016   1  13  18  31  22.00 -97.8334  36.9535     5.03    3.0    
201601142003  2016   1  14   0  30  16.00 -97.9687  36.6694     1.66    2.5    
201601142010  2016   1  14   2   4   4.00 -98.3923  36.5853     6.94    2.8    
201601142018  2016   1  14   4  13   3.00 -97.4132  35.6711     6.15    2.8    
201601142026  2016   1  14   4  54  45.00 -98.7485  36.4813     9.49    3.1    
201601142046  2016   1  14  12   3  55.00 -98.7542  36.4803     7.30    3.2    
201601142062  2016   1  14  16  42  46.00 -98.3944  36.5862     7.97    2.5    
201601142078  2016   1  14  22  19  16.00 -95.7798  36.5303     5.00    2.7    
201601142080  2016   1  14  22  39  41.00 -97.7725  36.7675     6.00    3.4    
201601142082  2016   1  14  23  45  12.00 -98.7365  36.4702     5.00    2.9    
201601142083  2016   1  14  23  32  15.00 -97.7972  36.9390     2.35    3.5    
201601152005  2016   1  15   2  30   6.00 -97.8102  36.9509     5.00    3.3    
201601152008  2016   1  15   3  24  29.00 -97.8217  36.9498     5.73    3.1    
201601152018  2016   1  15   8  27   4.00 -96.9113  35.9593     4.09    3.6    
201601152023  2016   1  15   9  51  31.00 -98.1352  36.5851     6.46    3.0    
201601152045  2016   1  15  19   1  53.00 -96.9029  35.9621     5.13    2.8    
201601162002  2016   1  16   0  51   9.00 -97.8147  36.9484     2.06    2.8    
201601162004  2016   1  16   0  51  36.00 -98.3695  36.4482     5.95    3.0    
201601162031  2016   1  16  10  24  41.00 -98.4305  36.2514     6.83    2.5    
201601162038  2016   1  16  13  46  24.00 -97.9944  36.8625     5.15    2.8    
201601162062  2016   1  16  21  55  31.00 -97.5133  36.2905     7.32    2.5    
201601162064  2016   1  16  22  21  18.00 -97.5748  36.7507     7.02    2.8    
201601162065  2016   1  16  22  51  37.00 -97.8667  36.7743     5.92    3.1    
201601172005  2016   1  17   0  31  59.00 -97.9984  36.8662     4.99    3.5    
201601172017  2016   1  17   7   7  36.00 -97.3471  35.8740     5.32    2.9    
201601172024  2016   1  17   8  56  51.00 -97.2038  36.0751     7.87    3.3    
201601172030  2016   1  17  11  49  50.00 -97.5437  35.9175     6.01    2.9    
201601172038  2016   1  17  14  31   4.00 -98.6995  36.5170     4.72    2.6    
201601172049  2016   1  17  16  31  20.00 -98.7094  36.4826     5.00    2.6    
201601172052  2016   1  17  16   1  38.00 -97.3752  36.2682     5.00    2.5    
201601172058  2016   1  17  19  21   7.00 -97.0639  36.1241     6.76    2.5    
201601172068  2016   1  17  23  25  14.00 -98.4544  36.6632     7.26    2.7    
201601172069  2016   1  17  23  11  20.00 -97.0224  35.9303     4.39    2.5    
201601182007  2016   1  18   0  22  57.00 -98.7423  36.4860     5.64    2.8    
201601182008  2016   1  18   1  32  13.00 -97.4155  35.6719     6.38    3.2    
201601182030  2016   1  18  12  57  55.00 -98.4096  36.2761     8.31    4.1    
201601182046  2016   1  18  16  56  41.00 -97.3894  35.9526     6.88    3.0    
201601182052  2016   1  18  18  29  32.00 -99.0547  36.4961     5.00    2.5    
201601182058  2016   1  18  20  17   0.00 -97.3934  35.6606     5.78    2.8    
201601182060  2016   1  18  20   6  24.00 -98.0736  36.7442     7.11    2.9    
201601192011  2016   1  19   4  35  38.00 -98.4308  36.2556     4.71    2.7    
201601192039  2016   1  19  12   8  41.00 -96.7463  35.4984     5.00    2.5    
201601192044  2016   1  19  14   7   9.00 -98.9874  36.5223     3.85    2.6    
201601192049  2016   1  19  15  44  54.00 -98.7450  36.4811     7.94    2.6    
201601192061  2016   1  19  19  57  41.00 -98.7137  36.5007     6.36    3.0    
201601192063  2016   1  19  20  58  45.00 -98.7135  36.5070     7.48    3.8    
201601192065  2016   1  19  21   5  27.00 -98.7392  36.4775     5.00    2.5    
201601192073  2016   1  19  23   7  57.00 -97.7697  36.8270     4.45    3.3    
201601202006  2016   1  20   2  28  27.00 -97.2037  36.0746     7.52    2.8    
201601202009  2016   1  20   3  39  18.00 -98.3474  36.6053     5.00    2.5    
201601202011  2016   1  20   4  57  41.00 -97.7326  36.4563     7.77    3.0    
201601202019  2016   1  20   7  20  37.00 -98.1348  36.4138     7.24    2.8    
201601202020  2016   1  20   8  58  55.00 -97.3563  35.7465     5.94    3.6    
201601202027  2016   1  20  13  31  51.00 -97.9839  36.8723     6.34    2.5    
201601202036  2016   1  20  16  60  56.00 -96.9733  36.1822     5.00    2.6    
201601202037  2016   1  20  17  40   8.00 -97.3920  35.6590     5.06    2.5    
201601202042  2016   1  20  17   2  29.00 -98.3112  36.7130     7.55    2.9    
201601202045  2016   1  20  20  21  33.00 -98.7258  36.4960     7.68    2.5    
201601212004  2016   1  21   1  13  15.00 -97.9896  36.8696     5.00    2.8    
201601212008  2016   1  21   5   8  57.00 -97.3890  35.6653     5.99    2.7    
201601212018  2016   1  21   8  58  27.00 -98.6987  36.5133     5.69    3.0    
201601212022  2016   1  21  10   9  49.00 -96.8428  36.1331     5.91    2.8    
201601212026  2016   1  21  12  58  55.00 -97.8820  36.7924     5.59    3.0    
201601212032  2016   1  21  15  46  12.00 -97.0416  36.1643     6.22    2.8    
201601212040  2016   1  21  18  55  50.00 -97.4052  35.6644     7.12    2.8    
201601212048  2016   1  21  21   5   5.00 -97.9844  36.8347     6.78    3.0    
201601222005  2016   1  22   1  42  15.00 -97.4167  35.6710     6.30    3.2    
201601222014  2016   1  22   4  43  24.00 -98.7350  36.4770     6.63    2.9    
201601222015  2016   1  22   5   9  17.00 -98.6902  36.5248     1.44    3.2    
201601222016  2016   1  22   6   2   5.00 -97.2489  35.8962     5.91    3.1    
201601222020  2016   1  22   7  27  43.00 -97.0445  36.1640     5.00    2.6    
201601222021  2016   1  22   8   4  22.00 -97.9888  36.8342     6.50    3.0    
201601222022  2016   1  22   8   5  45.00 -98.7273  36.4832     5.03    3.0    
201601222024  2016   1  22   9  30  38.00 -98.7278  36.4825     6.05    2.9    
201601222026  2016   1  22  10   9  59.00 -97.8254  36.5792     5.00    3.6    
201601222027  2016   1  22  11  56  45.00 -98.0555  36.7436     5.00    3.3    
201601222028  2016   1  22  12  24  41.00 -97.9927  36.8675     5.60    3.1    
201601222034  2016   1  22  14  40  17.00 -97.8302  36.6005     6.25    2.8    
201601222044  2016   1  22  17  29  47.00 -97.9815  36.7039     6.24    2.5    
201601222050  2016   1  22  21  25   9.00 -96.8570  35.6711     5.98    2.8    
201601222054  2016   1  22  23  28  16.00 -97.3922  35.6617     5.67    2.5    
201601232002  2016   1  23   1  20  17.00 -96.8315  36.1736     4.02    2.6    
201601232004  2016   1  23   3  27  40.00 -98.7318  36.4971     7.74    3.1    
201601232007  2016   1  23   4  35  18.00 -98.7048  36.5036     6.94    2.6    
201601232029  2016   1  23  16  34  54.00 -97.9788  36.8303     3.92    2.5    
201601242011  2016   1  24   5  40  43.00 -97.7765  36.8259     5.74    2.5    
201601242014  2016   1  24   6  20  16.00 -98.3717  36.4499     6.28    3.0    
201601242020  2016   1  24   8  59  52.00 -97.7750  36.8227     5.35    2.5    
201601242022  2016   1  24  10  41   1.00 -97.6479  36.9319     3.78    3.9    
201601242051  2016   1  24  11  20  18.00 -99.0583  36.4887     3.59    2.6    
201601242084  2016   1  24  14  58  28.00 -97.2928  36.5047     5.86    2.5    
201601242101  2016   1  24  16  57  21.00 -98.7411  36.4820     5.90    3.0    
201601242115  2016   1  24  18  41  19.00 -97.8536  36.9408     5.00    3.0    
201601242128  2016   1  24  22  58  52.00 -98.4647  36.6625    11.24    3.3    
201601252007  2016   1  25   3  28  42.00 -98.4914  36.7742     1.46    2.8    
201601252016  2016   1  25   4  10  56.00 -97.3329  35.8812     4.87    3.4    
201601252021  2016   1  25   7  10   9.00 -97.3640  35.8994     4.39    2.8    
201601252023  2016   1  25   7  13  17.00 -98.4270  36.6329     6.37    2.6    
201601252024  2016   1  25   7  11  55.00 -97.7655  36.7965     5.47    2.5    
201601252031  2016   1  25  10  44   5.00 -97.4052  35.9673     2.41    3.0    
201601252035  2016   1  25  12  26  24.00 -97.5695  36.7090     0.96    2.8    
201601252045  2016   1  25  16  38  29.00 -97.7676  36.8274     5.00    2.8    
201601252056  2016   1  25  21   5  22.00 -97.7747  36.8220     5.08    2.6    
201601252060  2016   1  25  22  30  26.00 -96.8600  36.0847     5.04    2.6    
201601252065  2016   1  25  23  57  23.00 -98.2751  36.8334     4.89    2.7    
201601262013  2016   1  26   6  50  24.00 -97.9762  36.8989     3.24    3.6    
201601262038  2016   1  26  17   4  30.00 -97.4449  36.0883     5.29    2.5    
201601262041  2016   1  26  18  33  48.00 -97.4391  36.0911     6.62    2.9    
201601262045  2016   1  26  19  23  44.00 -97.7008  36.6411     5.00    2.8    
201601262047  2016   1  26  20  25  21.00 -97.9928  36.8581     3.80    2.6    
201601282002  2016   1  28   0   4  19.00 -98.2309  36.4767     7.08    2.6    
201601282003  2016   1  28   0  33  50.00 -98.0688  36.7580     6.46    3.2    
201601282004  2016   1  28   1  23  12.00 -98.7156  36.4728     4.48    2.7    
201601282015  2016   1  28  15  45   7.00 -97.4648  35.6915     5.89    3.1    
201601282017  2016   1  28  16   7  33.00 -97.0724  36.5009     6.86    3.5    
201601282032  2016   1  28  21  41  34.00 -97.1840  36.3429     4.68    2.6    
201601292010  2016   1  29   2  18  30.00 -98.7441  36.4822     5.00    2.6    
201601292011  2016   1  29   2  28  51.00 -98.2683  36.8228     5.72    2.6    
201601292014  2016   1  29   3  55  39.00 -98.7619  36.7349     6.63    2.9    
201601292021  2016   1  29   6  34  51.00 -97.6193  36.5989     5.00    2.7    
201601292025  2016   1  29  13  15  28.00 -98.3535  36.7380     4.44    2.7    
201601292029  2016   1  29  13  59  56.00 -97.8556  36.8028     5.61    2.5    
201601292035  2016   1  29  17  12  47.00 -98.7403  36.4857     8.21    3.4    
201601292039  2016   1  29  20  48  27.00 -98.7515  36.4748     7.99    3.4    
201601292040  2016   1  29  20  16  39.00 -98.7382  36.4744     5.00    2.9    
201601292041  2016   1  29  20   3  43.00 -98.7453  36.4744     4.40    2.8    
201601292042  2016   1  29  20  22  45.00 -98.7424  36.4781     2.92    3.2    
201601292046  2016   1  29  21  53  49.00 -98.7513  36.4854     8.12    2.5    
201601292047  2016   1  29  21   8  58.00 -98.7478  36.4831     7.81    3.6    
201601292048  2016   1  29  22  13  16.00 -97.6671  36.6257     5.00    2.6    
201601302008  2016   1  30   0  26  32.00 -97.3875  35.9513     7.64    2.8    
201601302025  2016   1  30   8  57  47.00 -97.4165  36.1977     7.03    2.7    
201601302034  2016   1  30  11  37  49.00 -98.7179  36.5063     7.07    2.8    
201601302046  2016   1  30  16  27  41.00 -97.1200  36.0288     5.53    2.5    
201601302049  2016   1  30  19  11  20.00 -96.5568  35.4149     4.57    3.1    
201601302054  2016   1  30  21  35  19.00 -97.9952  36.8600     3.46    2.6    
201601302056  2016   1  30  22  42  16.00 -98.6799  36.4421     5.00    2.6    
201601312008  2016   1  31   7  12  40.00 -97.3890  35.6619     5.56    2.8    
201601312013  2016   1  31   8  46  56.00 -96.7162  36.3879     6.97    3.5    
201601312018  2016   1  31  11  32   0.00 -97.0678  36.4960     4.75    2.5    
201601312052  2016   1  31  23  46  23.00 -98.4287  36.2521     6.35    2.7    
201602012007  2016   2   1   2  26   5.00 -97.2336  35.6382     5.97    2.5    
201602012026  2016   2   1   9  24  45.00 -97.0618  36.1242     6.93    3.0    
201602012045  2016   2   1  18  17   5.00 -98.0048  36.7825     6.25    2.7    
201602012049  2016   2   1  18  45  30.00 -98.7420  36.4745     6.85    2.9    
201602012057  2016   2   1  21  31  45.00 -97.6743  36.6991     5.60    2.5    
201602022007  2016   2   2   2  58  29.00 -98.7442  36.4777     7.14    3.6    
201602022020  2016   2   2   5   7  21.00 -97.4185  35.9880     5.05    2.5    
201602022035  2016   2   2   8  35  20.00 -98.7437  36.4789     9.94    2.8    
201602022053  2016   2   2  13  26  32.00 -98.7416  36.4770     7.46    3.4    
201602032006  2016   2   3   3  32  13.00 -96.0509  34.9910     5.00    2.5    
201602032012  2016   2   3   7  43   0.00 -97.3684  35.9553     5.73    3.2    
201602032041  2016   2   3  17  57  36.00 -97.4057  35.6677     6.41    2.8    
201602032063  2016   2   3  23  28  11.00 -97.6220  36.8143     5.69    3.5    
201602042011  2016   2   4   1  17  43.00 -96.8030  35.9875     4.29    2.5    
201602042013  2016   2   4   2  38  16.00 -96.8026  35.9858     5.00    2.6    
201602042025  2016   2   4   6  38  27.00 -98.7489  36.4771     7.71    2.7    
201602042059  2016   2   4  20  40  27.00 -97.3859  35.9502     6.32    3.3    
201602042061  2016   2   4  20  39  57.00 -95.6001  34.8305     3.59    2.7    
201602042062  2016   2   4  21   9  48.00 -97.3890  35.9510     6.97    2.6    
201602052029  2016   2   5   8  57   8.00 -98.7395  36.4843     6.65    2.9    
201602052037  2016   2   5  10  37  48.00 -97.5473  36.3209     6.75    2.6    
201602052039  2016   2   5  11  12  22.00 -97.4861  36.0634     5.68    2.5    
201602052041  2016   2   5  11  50  38.00 -97.5533  36.3214     5.67    3.1    
201602052044  2016   2   5  13  44  21.00 -97.2566  36.1753     7.37    3.1    
201602052053  2016   2   5  16  24   6.00 -97.8140  36.5700     5.37    3.1    
201602052054  2016   2   5  16  30   9.00 -97.8167  36.5709     6.88    3.5    
201602052079  2016   2   5  23  17   6.00 -97.8119  36.5723     4.83    2.6    
201602062019  2016   2   6   7  43   2.00 -97.1860  35.9739     6.66    2.5    
201602062020  2016   2   6   7  10  28.00 -97.1841  35.9742     6.86    2.7    
201602062023  2016   2   6   8  45  34.00 -97.1763  35.9727     7.82    2.7    
201602062026  2016   2   6   9  48  13.00 -97.1806  35.9745     7.74    3.1    
201602062027  2016   2   6   9  18  19.00 -97.1766  35.9737     6.96    3.1    
201602062034  2016   2   6  12   5  46.00 -97.1816  35.9738     7.67    2.5    
201602062041  2016   2   6  15  29  12.00 -97.2795  36.1269     5.61    2.9    
201602062045  2016   2   6  16  49  22.00 -97.2788  36.1275     5.56    2.5    
201602062057  2016   2   6  20   9  39.00 -97.7746  36.8274     5.83    3.4    
201602062058  2016   2   6  21   2   8.00 -98.4532  36.6643     5.18    2.7    
201602062059  2016   2   6  21  50  15.00 -97.1842  35.9727     6.96    2.8    
201602062060  2016   2   6  21   4  20.00 -97.1920  35.9738     7.08    2.6    
201602062063  2016   2   6  21  54  59.00 -97.1795  35.9734     7.03    3.7    
201602062065  2016   2   6  22  10  22.00 -97.1784  35.9731     7.84    2.7    
201602072002  2016   2   7   0  41   6.00 -98.0946  36.5195     6.26    2.5    
201602072005  2016   2   7   0   1  45.00 -99.0527  36.5083     5.99    2.7    
201602072007  2016   2   7   1  25  21.00 -97.8591  36.8002     5.31    2.8    
201602072010  2016   2   7   2  47  25.00 -98.0013  36.6911     6.24    2.5    
201602072020  2016   2   7   9  24   2.00 -97.5163  36.2880     7.13    2.5    
201602072021  2016   2   7   9  55  19.00 -98.2800  36.7954     4.32    2.5    
201602072026  2016   2   7  10  32  39.00 -96.9108  35.9724     4.96    2.6    
201602072029  2016   2   7  12  34  20.00 -97.2688  36.1271     5.37    2.6    
201602072040  2016   2   7  16   1  10.00 -97.1792  35.9748     7.80    3.6    
201602072041  2016   2   7  16  28  26.00 -97.1889  35.9732     7.80    2.5    
201602072044  2016   2   7  17  18  44.00 -97.6731  36.8915     3.13    2.5    
201602082002  2016   2   8   0  54  23.00 -96.7276  35.8973     6.66    2.7    
201602082008  2016   2   8   1  45  39.00 -98.2658  36.6953     4.75    2.7    
201602082009  2016   2   8   1  32  42.00 -98.1511  36.3160     6.62    2.6    
201602082016  2016   2   8   3  40  53.00 -97.5813  36.1162     4.47    2.8    
201602082021  2016   2   8   6  34  33.00 -99.0367  36.5058     3.82    2.7    
201602082023  2016   2   8   8  12   2.00 -97.3102  35.5400     6.32    3.5    
201602082035  2016   2   8  14  14  34.00 -98.6910  36.4460     7.48    2.9    
201602092023  2016   2   9   5  42  17.00 -96.7478  36.2527     5.32    2.7    
201602092046  2016   2   9  10   5  47.00 -97.4592  36.1415     6.02    2.6    
201602092054  2016   2   9  13  21  18.00 -96.8101  36.1165     5.59    2.9    
201602092061  2016   2   9  15  58  38.00 -96.7480  36.2597     5.10    3.4    
201602092066  2016   2   9  17  57   4.00 -96.7474  35.9893     4.36    2.5    
201602102021  2016   2  10   6  55  15.00 -96.6483  36.2770     5.21    2.7    
201602112002  2016   2  11   0  19  24.00 -97.3811  35.6611     5.12    2.7    
201602112009  2016   2  11   2  38  46.00 -97.5322  36.7571     5.52    2.8    
201602112013  2016   2  11   3  52  20.00 -98.0266  36.7434     6.63    2.6    
201602112029  2016   2  11  13  24  18.00 -99.0049  36.5113     3.60    3.0    
201602112037  2016   2  11  18  59  32.00 -98.7524  36.4787     9.70    3.2    
201602112038  2016   2  11  19  13  49.00 -98.7459  36.4791     7.12    3.1    
201602112045  2016   2  11  22  12  35.00 -97.3479  36.3681     7.03    2.7    
201602122003  2016   2  12   0  47  33.00 -97.0414  36.1631     5.84    2.9    
201602122004  2016   2  12   0  11  41.00 -97.9724  36.8734     6.64    2.5    
201602122008  2016   2  12   2  41  46.00 -98.4281  36.7153     4.86    2.8    
201602122010  2016   2  12   3  57   9.00 -97.7957  36.8790     4.35    2.5    
201602122022  2016   2  12  11  20  57.00 -97.9843  36.2592     6.29    2.5    
201602122045  2016   2  12  18  23  45.00 -97.2981  36.5080     5.00    2.6    
201602122053  2016   2  12  20  49  37.00 -96.9736  36.1808     6.07    2.7    
201602132006  2016   2  13   1  32  44.00 -97.9689  36.9354     4.03    2.6    
201602132024  2016   2  13  10  32   1.00 -96.7401  36.2559     5.31    2.7    
201602132029  2016   2  13  15  43  18.00 -98.7232  36.5047     7.50    2.6    
201602132034  2016   2  13  17   5   6.00 -98.7342  36.4981    13.25    2.7    
201602132035  2016   2  13  17   6   7.00 -98.7056  36.4905     8.02    5.1    
201602132037  2016   2  13  17  39  17.00 -98.7392  36.4812     5.00    4.0    
201602132038  2016   2  13  17  10  22.00 -98.7654  36.4665     7.58    2.8    
201602132039  2016   2  13  17  53  25.00 -97.7890  36.8766     2.55    3.1    
201602132040  2016   2  13  17  47  36.00 -98.7514  36.4816     7.12    2.6    
201602132041  2016   2  13  17   7  41.00 -98.7422  36.4740     4.02    2.7    
201602132042  2016   2  13  17  18  44.00 -98.7180  36.5013     7.71    3.4    
201602132045  2016   2  13  18  32  11.00 -98.7480  36.4616     6.44    2.7    
201602132046  2016   2  13  18  20  21.00 -98.7021  36.5188     3.89    3.7    
201602132048  2016   2  13  18  58  50.00 -98.7146  36.5127     7.92    2.5    
201602132049  2016   2  13  19  15   7.00 -98.7552  36.4769     7.64    2.6    
201602132050  2016   2  13  19  39  20.00 -98.7037  36.5100     6.75    2.7    
201602132051  2016   2  13  19  15  26.00 -98.7513  36.4763     7.62    2.6    
201602132052  2016   2  13  19  14  33.00 -98.7178  36.4855     2.12    2.5    
201602132055  2016   2  13  19  26  48.00 -98.7480  36.4747     7.65    2.6    
201602132056  2016   2  13  19  51  50.00 -98.7590  36.4549     5.00    2.6    
201602132060  2016   2  13  20   5  18.00 -98.7596  36.4648     7.56    3.0    
201602132065  2016   2  13  20  32  55.00 -98.7027  36.5244     7.76    3.3    
201602132066  2016   2  13  20  45  58.00 -97.4841  36.0624     5.32    3.2    
201602132069  2016   2  13  21  19  18.00 -98.7749  36.4540     7.44    2.5    
201602132073  2016   2  13  21   4  59.00 -98.7563  36.4660     7.09    3.0    
201602132080  2016   2  13  23   1  54.00 -98.6984  36.5247     7.45    2.5    
201602142004  2016   2  14   0  16  32.00 -98.7638  36.4550     5.78    3.7    
201602142005  2016   2  14   0  21  41.00 -98.7603  36.4561     4.46    2.5    
201602142007  2016   2  14   1  17  11.00 -98.7589  36.4673     7.60    3.2    
201602142010  2016   2  14   2  18  17.00 -97.3722  35.6582     5.82    2.5    
201602142015  2016   2  14   4  33  13.00 -98.7089  36.5082     7.59    3.8    
201602142017  2016   2  14   5  57   1.00 -98.7328  36.4916     7.79    2.7    
201602142021  2016   2  14   6  53  47.00 -98.7484  36.4703     5.57    2.7    
201602142036  2016   2  14  10  54  41.00 -98.7500  36.4663     4.32    3.1    
201602142040  2016   2  14  11  51  25.00 -97.7101  36.2831     4.97    3.9    
201602142042  2016   2  14  12  44  35.00 -97.7996  36.8815     4.65    2.9    
201602142044  2016   2  14  13  54  26.00 -98.0739  36.7604     5.00    2.6    
201602142046  2016   2  14  13  33  35.00 -97.6371  36.8946     4.44    2.5    
201602142051  2016   2  14  14  53  24.00 -98.7243  36.4881     6.19    2.7    
201602142059  2016   2  14  16  14  56.00 -98.7283  36.4924     7.82    2.7    
201602142060  2016   2  14  16  28  58.00 -98.0265  36.9304     5.63    2.9    
201602142061  2016   2  14  16  35  58.00 -97.5244  36.1758     5.00    2.7    
201602142065  2016   2  14  17  54  32.00 -98.7105  36.4954     1.32    2.5    
201602142074  2016   2  14  21  41  47.00 -98.7517  36.4669     5.89    2.8    
201602142075  2016   2  14  21  34  51.00 -98.7355  36.4750     5.00    2.6    
201602142079  2016   2  14  22  59  42.00 -98.7511  36.4720    10.14    3.4    
201602152003  2016   2  15   1  25  52.00 -98.7307  36.4799     4.65    3.2    
